Customer ID,recency,T,frequency,monetary,expected_purc_6_month,expected_average_profit,clv,segment
12891.0,15.285714285714286,42.0,3,110.33333333333333,1.1647610670841588,118.37314518028752,144.42578809342075,D
12895.0,6.285714285714286,12.571428571428571,2,186.4,3.5443566038580903,206.00284497432258,763.9214540746301,C
12897.0,13.857142857142858,43.285714285714285,2,108.25,0.9681424146184725,120.49211805195893,122.19505405785571,D
12901.0,37.285714285714285,38.857142857142854,28,630.5192857142856,13.849561796783227,634.5544560697452,9206.018389233674,A
12904.0,22.0,24.714285714285715,2,254.79,2.5613375407931254,280.834305169082,753.0621140131078,C
12906.0,9.428571428571429,11.285714285714286,5,583.962,6.937410655409017,605.5606439970255,4395.321755361745,A
12908.0,19.428571428571427,44.857142857142854,2,375.0,1.2306797840247763,412.3665442392974,531.6173457320617,C
12909.0,30.428571428571427,36.285714285714285,5,435.73400000000004,3.3560230346638678,452.04688440231183,1588.972643598307,B
12910.0,31.142857142857142,34.714285714285715,8,384.38000000000005,4.99833258745524,393.31157515581367,2059.032661938032,A
12912.0,5.285714285714286,6.0,5,332.46,8.989807261465282,345.0901690153102,3244.353429916812,A
12913.0,51.857142857142854,52.714285714285715,5,496.72599999999994,2.580985740701866,515.2138381843284,1393.2622813714124,B
12915.0,31.857142857142858,53.42857142857143,2,181.825,1.283994550239877,200.99693869575808,270.3925218507366,D
12916.0,25.857142857142858,46.0,4,751.5374999999999,1.9275290066244017,786.3154534703557,1587.8073073400092,B
12919.0,23.0,24.428571428571427,6,222.53166666666667,5.160408624496611,229.7472511109702,1241.309541741741,B
12921.0,52.0,53.42857142857143,37,448.29972972972973,14.06655023278055,450.4969618558744,6640.069263229657,A
12924.0,34.142857142857146,47.0,4,233.42500000000004,2.2578295156885027,244.9005723843166,579.2815680171816,C
12925.0,10.0,10.857142857142858,2,347.025,4.09431317938131,381.7566583064359,1635.1326153175173,B
12928.0,46.142857142857146,51.42857142857143,5,412.53999999999996,2.596496855788926,428.02579432459504,1164.415181579511,B
12930.0,13.285714285714286,24.571428571428573,2,207.9,2.3152496542432015,229.52786901566384,556.3454861768985,C
12931.0,48.0,51.285714285714285,15,2803.730666666667,6.312203762804957,2836.5357326148187,18760.246312738782,A
12933.0,37.0,40.714285714285715,3,202.51,2.241227750985725,216.16153371374224,507.4650379374622,C
12935.0,45.285714285714285,45.714285714285715,7,308.6714285714285,3.7097719938571543,317.0021771929792,1232.0280252105854,B
12936.0,8.714285714285714,11.285714285714286,4,265.97499999999997,5.9074544022759765,278.91452568471095,1723.8468540517656,A
12937.0,36.0,38.285714285714285,4,376.06750000000005,2.8252412621962106,393.9584935410449,1165.8166863922008,B
12939.0,38.57142857142857,48.0,8,1447.7250000000001,3.746974407837672,1480.042917838658,5810.162859149568,A
12940.0,4.714285714285714,12.714285714285714,2,456.77,3.3434235336056073,501.8382286979241,1755.4861654444217,A
12942.0,33.42857142857143,52.42857142857143,3,227.9666666666667,1.640896838442161,243.1680040146136,418.05429565978216,D
12944.0,45.57142857142857,50.857142857142854,2,302.25499999999994,1.5076758471612177,332.7698989422104,525.6228548809125,C
12947.0,32.714285714285715,53.42857142857143,6,267.33166666666665,2.1701458898436154,275.8706794613437,627.2830134498602,C
12948.0,35.42857142857143,38.0,7,294.99285714285713,4.23981773766852,302.9787103214234,1345.5354399884754,B
12949.0,31.571428571428573,36.142857142857146,8,520.9025,4.821881598760396,532.8366396752488,2691.093371017668,A
12950.0,3.0,3.5714285714285716,3,614.3333333333334,7.415730093577591,653.0567001746228,5063.122749005478,A
12951.0,46.0,47.42857142857143,6,177.345,3.1990117620554743,183.22573364685837,614.0796087454087,C
12952.0,10.285714285714286,11.285714285714286,4,346.9475,6.002893839220501,363.5288062873587,2283.1090901946086,A
12955.0,38.0,38.42857142857143,11,432.469090909091,6.103902606873491,439.6906530690489,2811.2841403222783,A
12957.0,47.0,48.714285714285715,8,502.1925,3.9055406270874187,513.7151471948251,2102.0479045393295,A
12962.0,15.142857142857142,16.285714285714285,2,133.195,3.3253464928799583,147.78661687573833,514.2927324000325,C
12963.0,51.0,52.42857142857143,8,232.07875,3.6872320073358504,237.6607356777745,918.1751501037058,C
12967.0,1.8571428571428572,53.285714285714285,2,830.45,0.05853115158068563,910.7140884080821,55.84831925268836,D
12970.0,45.0,46.142857142857146,4,113.06000000000002,2.4597833098678947,119.12209345952493,306.96615030827894,D
12971.0,52.57142857142857,53.285714285714285,86,130.11523255813952,31.834323460774055,130.4198067270041,4350.458165788334,A
12980.0,28.571428571428573,51.42857142857143,9,819.4333333333333,1.520172632215493,835.8374985491257,1331.3037759378813,B
12981.0,14.714285714285714,19.142857142857142,2,186.10999999999996,2.957255210886185,205.6855306965556,636.645033770672,C
12985.0,3.857142857142857,4.285714285714286,2,619.6899999999999,5.700673548582789,680.103201573055,4053.507675673107,A
12987.0,17.714285714285715,28.428571428571427,2,279.35,2.1686206100532184,307.7075419344467,698.7091380172083,C
12989.0,51.57142857142857,52.142857142857146,15,461.6073333333334,6.288800828086071,467.21909714818725,3078.6761842810356,A
12990.0,39.714285714285715,44.42857142857143,3,136.50000000000003,2.0900617772328864,146.13284033045642,319.95209889254284,D
12991.0,12.714285714285714,16.142857142857142,2,251.88000000000002,3.2834180551988257,277.6502205197656,954.0234155854455,C
12993.0,39.285714285714285,42.714285714285715,4,103.68999999999998,2.5914765889099725,109.33067280131614,296.79670805031094,D
12994.0,37.714285714285715,38.57142857142857,3,324.8066666666667,2.3568095154341178,345.9036299385251,853.8834125405986,C
12997.0,42.0,45.42857142857143,4,306.7225,2.47239976579022,321.49466584163326,832.6978663084977,C
12999.0,7.0,35.285714285714285,3,151.96,0.6146854338014294,162.53404620389375,104.63534793608595,D
13000.0,36.857142857142854,52.285714285714285,3,178.2833333333334,1.723607379355038,190.45994589827387,343.94254670523196,D
13001.0,46.0,46.857142857142854,13,755.2938461538462,6.038560900212244,765.7220360535287,4844.3652205639755,A
13003.0,15.571428571428571,30.857142857142858,3,49.68333333333334,2.249962145692594,54.030768969163645,127.30338936137252,D
13004.0,49.42857142857143,51.285714285714285,18,314.21722222222223,7.463658636765307,317.4613495035766,2482.642144671662,A
13005.0,10.285714285714286,35.285714285714285,2,256.84999999999997,1.1434601019520365,283.08833072839184,339.0092870499775,D
13012.0,40.714285714285715,42.285714285714285,8,207.73000000000002,4.360146138696932,212.77647912872513,971.867952159584,B
13013.0,52.857142857142854,53.285714285714285,13,370.0723076923077,5.458264659134032,375.3305385627999,2146.5962569371904,A
13014.0,38.57142857142857,40.285714285714285,10,346.628,5.418130538500442,353.0806479110961,2003.9679751469198,A
13015.0,27.857142857142858,35.714285714285715,5,669.256,3.329574155007683,693.8961987563929,2419.8282283513104,A
13016.0,7.0,17.714285714285715,3,263.2966666666666,3.1910364684719146,280.6488968676886,937.3098424890429,C
13018.0,39.857142857142854,42.42857142857143,28,259.91785714285714,12.864449039878123,261.66027232825434,3526.396126481926,A
13021.0,50.57142857142857,51.42857142857143,9,290.7088888888889,4.121770791341466,296.80195413000513,1281.7785402278669,B
13023.0,9.285714285714286,18.714285714285715,2,344.95000000000005,2.748512907456033,379.48621993965537,1091.66440220462,B
13026.0,39.142857142857146,39.57142857142857,5,195.072,3.2297662172632644,202.80296009932593,686.1033845653247,C
13027.0,34.285714285714285,50.857142857142854,6,1152.0,2.575707764958569,1186.672833174387,3202.414121126732,A
13028.0,3.142857142857143,6.571428571428571,2,330.6600000000001,4.818039104853302,363.85028535589885,1833.2561847297845,A
13029.0,46.0,50.57142857142857,3,415.8333333333333,1.8922622035992596,442.4720063921316,877.1982258474237,C
13030.0,50.857142857142854,52.714285714285715,2,399.74000000000007,1.480267992358222,439.4367346943106,681.5117965903175,C
13032.0,4.857142857142857,12.571428571428571,2,505.0900000000001,3.3931269897862766,554.7093524968828,1969.2628143097425,A
13034.0,44.857142857142854,52.857142857142854,2,321.38500000000005,1.4480852899118368,353.70169940318067,536.622702957907,C
13035.0,26.571428571428573,37.42857142857143,2,460.94,1.8265375041930718,506.40098917477957,968.7620906622132,C
13037.0,16.857142857142858,36.714285714285715,3,293.69,1.7807290427334055,312.89257844466186,583.5675925246347,C
13038.0,30.0,41.714285714285715,3,302.82,2.0856626665556632,322.57841347858704,704.7437550595151,C
13040.0,3.4285714285714284,4.857142857142857,2,338.495,5.452610983211642,372.4232417914294,2123.2331387024383,A
13046.0,33.57142857142857,38.142857142857146,2,314.655,1.8799892143590136,346.3378197846584,681.9576035144047,C
13047.0,48.857142857142854,53.57142857142857,10,323.754,4.291518130117438,329.80595274337435,1483.0278505870465,B
13048.0,44.57142857142857,46.857142857142854,4,458.97749999999996,2.4228194228664246,480.5974142210969,1219.8600575783612,B
13049.0,36.142857142857146,45.57142857142857,2,328.3400000000001,1.6084523041309158,361.3117711337634,608.7900169049112,C
13050.0,50.142857142857146,52.57142857142857,17,343.34470588235297,6.939127913387855,347.0796085464788,2523.563463482045,A
13055.0,19.285714285714285,30.714285714285715,3,404.80333333333334,2.521020013758163,430.7704992262834,1137.2183398105576,B
13058.0,18.142857142857142,21.857142857142858,3,90.46666666666665,3.427028822623351,97.29699446754783,349.05413813845195,D
13064.0,44.857142857142854,46.857142857142854,4,279.87250000000006,2.424834124426712,293.4370730270223,745.4260264764386,C
13066.0,1.0,4.714285714285714,2,235.39999999999998,5.246777733992102,259.6180160452863,1424.2209875336227,B
13068.0,44.142857142857146,45.857142857142854,2,172.0,1.6525963244026913,190.2465498024475,329.35433950790394,D
13069.0,52.57142857142857,53.0,24,184.83833333333334,9.480553984510847,186.33079024071375,1850.994837745768,A
13077.0,52.142857142857146,52.42857142857143,4,182.31750000000002,2.228051875761749,191.49448580060215,447.0270947291854,D
13078.0,51.857142857142854,52.57142857142857,26,485.68999999999994,10.267096976073375,489.0722568680482,5261.447007821509,A
13079.0,19.428571428571427,20.142857142857142,5,44.019999999999996,5.124323479520657,46.364497634065,248.70316581715826,D
13081.0,51.285714285714285,53.142857142857146,11,2576.1254545454544,4.727747999571769,2617.430455593512,12966.054071841902,A
13082.0,30.285714285714285,48.42857142857143,9,401.5144444444444,2.6808841018913894,409.76842199647785,1150.947614121681,B
13083.0,10.142857142857142,11.0,2,151.875,4.069735675446562,168.22603311258737,716.2246856577981,C
13085.0,19.571428571428573,42.285714285714285,2,208.04000000000002,1.3661147858859697,229.68105521872374,328.66864956248185,D
13089.0,52.285714285714285,53.0,97,606.4518556701031,35.95863472318325,607.568751898241,22892.476184394,A
13090.0,52.0,53.42857142857143,14,636.4871428571427,5.793684859099839,644.6820230897696,3913.6712277196466,A
13092.0,41.142857142857146,51.57142857142857,5,95.566,2.5116495019102074,99.74861029880523,262.4926154339118,D
13093.0,13.857142857142858,53.42857142857143,8,979.0587500000001,0.02077750030471417,1001.0692045728473,21.793765743216877,D
13094.0,49.57142857142857,52.857142857142854,12,160.61,5.085140943180432,163.26398366860815,869.9034021407235,C
13097.0,46.714285714285715,51.57142857142857,10,601.0419999999999,4.417808895346939,611.951343740456,2832.6253386489034,A
13098.0,45.142857142857146,45.42857142857143,28,1031.5157142857142,12.357741654592342,1038.0316808926286,13439.365559575712,A
13102.0,51.857142857142854,52.285714285714285,24,267.67041666666665,9.58438098944121,269.7613457955279,2709.103164109758,A
13104.0,50.142857142857146,50.857142857142854,6,183.08,3.032795044901193,189.13015020019304,600.9713025373892,C
13107.0,41.285714285714285,47.857142857142854,4,382.9050000000001,2.3443076492371264,401.10351368517536,985.1154100354706,B
13109.0,13.857142857142858,22.571428571428573,2,393.27,2.547392697713819,432.35734373861385,1152.9578842341778,B
13110.0,39.857142857142854,44.57142857142857,7,212.66714285714286,3.723851817651749,218.5772117445021,852.7038892633905,C
13113.0,52.142857142857146,52.42857142857143,24,510.2483333333333,9.566441481213188,514.0919184238403,5153.164192436598,A
13115.0,24.571428571428573,26.428571428571427,4,573.6949999999999,3.676497917099753,600.4743938751058,2311.5073928007164,A
13117.0,50.0,53.285714285714285,8,123.11375000000001,3.6199233926527508,126.29924833788375,479.0424509733086,D
13118.0,38.42857142857143,41.42857142857143,5,239.56199999999998,3.0939585210443195,248.87945822632497,806.6157068097423,C
13122.0,20.857142857142858,34.42857142857143,2,461.195,1.8577750307366316,506.6800069017815,985.7910486002462,B
13124.0,38.42857142857143,51.42857142857143,3,1288.7766666666666,1.7840338858142533,1368.5601904700518,2558.022369106207,A
13126.0,51.57142857142857,52.57142857142857,8,262.455,3.6830314997139424,268.7050561458914,1036.9312198610487,B
13131.0,23.428571428571427,27.0,3,357.7666666666666,2.998087390535019,380.87023702704346,1195.604027935705,B
13133.0,4.285714285714286,43.57142857142857,2,54.900000000000006,0.2441944022406557,62.117232814491224,15.889356372779059,D
13134.0,22.0,34.42857142857143,4,448.39500000000004,2.7301899400973717,469.5389607402545,1342.5916170056107,B
13136.0,22.285714285714285,30.571428571428573,5,521.5219999999999,3.6535871242252287,540.8940550320935,2069.5084480975247,A
13137.0,42.57142857142857,44.285714285714285,8,456.30125,4.206445690245173,466.8146024704937,2057.1262911997082,A
13138.0,50.0,53.285714285714285,6,160.39833333333334,2.9020563546601092,165.77844869646412,504.08286236998504,D
13139.0,34.714285714285715,37.285714285714285,7,723.5628571428572,4.299526776427432,742.3547978409943,3343.183051150353,A
13140.0,36.857142857142854,52.42857142857143,3,141.24,1.717836234407228,151.1614118595698,272.0618712248323,D
13141.0,32.857142857142854,45.142857142857146,5,477.75,2.691990144697564,495.5611605386119,1397.5550027436823,B
13145.0,47.42857142857143,53.285714285714285,4,154.63,2.164118033010856,162.56172598479046,368.6021538397376,D
13147.0,12.714285714285714,14.428571428571429,4,178.20000000000002,5.28328660518061,187.19179908126654,1034.9243855747145,B
13148.0,47.857142857142854,52.142857142857146,12,308.9266666666667,5.115244514664568,313.73946116171186,1681.543109437234,B
13149.0,39.142857142857146,41.42857142857143,4,419.01500000000004,2.6630405193510946,438.8375798503747,1224.1615426504068,B
13155.0,47.857142857142854,52.857142857142854,4,242.94000000000005,2.184922874768737,254.84351449347952,583.3983052780485,C
13157.0,35.42857142857143,42.714285714285715,4,435.30499999999995,2.5414236124155085,455.8602311334291,1213.6082947876382,B
13158.0,32.0,45.714285714285715,4,300.265,2.2715313097206664,314.746736396555,748.9925490110161,C
13159.0,15.142857142857142,16.714285714285715,4,359.4625,4.882726130148081,376.60667496798646,1924.534605354535,A
13162.0,30.285714285714285,48.0,4,422.07249999999993,2.0496597317566962,442.0325925144593,949.190319547329,C
13165.0,43.57142857142857,50.285714285714285,2,510.74,1.5129929396438235,560.8915099775143,889.064803450004,C
13167.0,17.857142857142858,20.714285714285715,4,197.83249999999998,4.267350321910173,207.70728105269484,927.8403973167324,C
13168.0,40.142857142857146,45.57142857142857,4,329.7975,2.446572092845556,345.60747605381755,885.8035345224932,C
13169.0,26.857142857142858,36.142857142857146,2,356.44,1.896737987979759,392.05843046221395,778.820016553931,C
13171.0,39.57142857142857,42.857142857142854,3,156.13666666666666,2.1597202479600437,166.96498862722643,377.7339575826526,D
13173.0,51.857142857142854,52.57142857142857,2,176.82500000000002,1.487508287985591,195.5260028721904,304.71897490816514,D
13174.0,50.285714285714285,52.857142857142854,3,939.0099999999999,1.8382570509045948,997.4997048512976,1921.176290882784,A
13178.0,47.714285714285715,51.714285714285715,11,520.4972727272726,4.792079501783969,529.11845434412,2656.7144311847132,A
13183.0,46.57142857142857,48.0,9,439.7533333333334,4.346778165041747,448.7530396111649,2043.6683649639187,A
13184.0,39.285714285714285,41.57142857142857,10,170.129,5.279278010241629,173.48982766069247,959.4640200723352,C
13186.0,12.714285714285714,18.571428571428573,3,525.2966666666667,3.6736671761829394,558.5994750591884,2147.868982143938,A
13189.0,13.714285714285714,16.571428571428573,2,130.33999999999997,3.253342628131328,144.66271252048114,492.52900075768724,D
13192.0,15.571428571428571,29.428571428571427,2,455.9700000000001,2.000356928976478,500.9628789661533,1049.3075750527569,B
13196.0,35.714285714285715,37.57142857142857,4,449.445,2.869324839755505,470.63618504026715,1414.4297542855606,B
13198.0,50.142857142857146,51.857142857142854,6,566.8733333333333,2.9789011511417547,584.2610500071353,1823.561954489544,A
13199.0,51.857142857142854,52.57142857142857,38,258.3452631578947,14.652761209571306,259.6199041353301,3986.0680638704853,A
13200.0,15.285714285714286,18.142857142857142,4,217.52250000000004,4.613750521349538,228.28284911674297,1102.3915824586536,B
13203.0,33.142857142857146,34.714285714285715,4,217.36499999999998,3.043626500107299,228.118265471741,727.1673305473726,C
13207.0,19.285714285714285,21.714285714285715,2,125.13000000000001,2.785058652123023,138.9619973923236,405.12450845318057,D
13208.0,35.714285714285715,44.285714285714285,6,203.98333333333335,3.2396761167812,210.65098496099603,714.9241238957787,C
13209.0,47.285714285714285,51.857142857142854,8,736.45125,3.6797948310043473,753.1259930846395,2903.7194428505713,A
13211.0,50.0,51.714285714285715,3,399.14000000000004,1.8746812983214496,424.7623817663934,834.2823083604233,C
13212.0,5.857142857142857,8.857142857142858,3,262.6933333333333,5.437148576937698,280.0088325591306,1592.493056170458,B
13213.0,20.285714285714285,28.714285714285715,5,304.116,3.7802867190952947,315.7354317055404,1249.8471846299303,B
13217.0,4.857142857142857,22.571428571428573,3,177.99333333333334,1.6228544242693983,190.1522906781382,323.0504758300633,D
13220.0,22.571428571428573,34.0,4,204.8225,2.810623728555454,215.01165996420812,632.9054493711011,C
13221.0,17.0,51.42857142857143,2,423.70500000000004,0.8092962295627664,465.6589300966707,394.8227739340002,D
13223.0,4.428571428571429,33.285714285714285,2,81.60000000000001,0.6146807761171673,91.33203011234292,58.79171029558963,D
13224.0,13.0,21.714285714285715,2,1077.9749999999997,2.600459649327388,1181.5527663538023,3216.335647932139,A
13225.0,51.142857142857146,51.857142857142854,7,923.4057142857143,3.3560669523902575,947.2365503905453,3330.8097451964186,A
13230.0,51.42857142857143,52.285714285714285,14,200.49785714285716,5.903695886824749,203.26459103463492,1257.3651524779248,B
13232.0,32.857142857142854,34.857142857142854,7,193.94285714285715,4.527402606192668,199.38080649275454,945.4365444569999,C
13233.0,37.285714285714285,48.142857142857146,2,302.55999999999995,1.5315479509922432,333.10362602744806,534.4533958291182,C
13236.0,11.714285714285714,15.428571428571429,2,372.425,3.3539135877513577,409.54901229016,1437.3896147843134,B
13238.0,49.0,51.57142857142857,4,175.18249999999998,2.2450887471568963,184.0385854381347,432.9006061263842,D
13240.0,38.42857142857143,52.42857142857143,4,165.91250000000002,2.071360335680402,174.35166233230814,378.3850979136072,D
13242.0,14.428571428571429,30.714285714285715,3,90.13333333333334,2.153415755917401,96.94336777773678,218.6087782742525,D
13246.0,44.57142857142857,47.285714285714285,6,331.21666666666664,3.1942356331696073,341.64289419713856,1143.300810910595,B
13247.0,9.142857142857142,12.0,4,125.27999999999999,5.720624566091476,131.89169436062534,789.4232121507783,C
13248.0,9.142857142857142,27.142857142857142,2,232.83999999999997,1.717940464555208,256.81689690361964,461.9407186386669,D
13249.0,24.0,37.42857142857143,3,237.13666666666666,2.177122161968269,252.89627425131604,576.6754636475524,C
13253.0,26.0,48.57142857142857,2,515.1999999999999,1.3185479886827312,565.7715847321366,781.5208801734759,C
13255.0,52.0,53.57142857142857,2,199.755,1.4622975543578003,220.615714559072,337.99892290844974,D
13258.0,27.571428571428573,29.428571428571427,3,232.85999999999999,2.853369942282488,248.35924382104002,742.064385520569,C
13261.0,2.4285714285714284,41.0,2,472.05,0.19299725983090202,518.5574085747471,104.82885783456888,D
13263.0,46.142857142857146,46.57142857142857,35,212.97342857142857,14.934847443448923,214.13358489145463,3350.6265588878186,A
13265.0,31.428571428571427,39.285714285714285,5,421.53200000000004,3.1201963524099776,437.33844595772564,1429.3571534985483,B
13266.0,35.0,36.857142857142854,12,319.5216666666667,6.742763962261808,324.4886757973301,2291.7743207613794,A
13267.0,52.0,52.57142857142857,19,237.97315789473683,7.71076015201402,240.34781530313822,1941.8642630131515,A
13268.0,35.57142857142857,38.285714285714285,11,292.24454545454546,6.06569844534337,297.23658295435484,1888.5629462220445,A
13269.0,52.57142857142857,53.0,15,356.4153333333333,6.209024929359054,360.8057618763445,2347.3542677966734,A
13272.0,8.285714285714286,13.0,2,138.28000000000003,3.6043482065682646,153.35055860830676,578.3126362474876,C
13276.0,5.142857142857143,14.428571428571429,2,295.465,3.0418878475968336,325.34036809380547,1035.5511909449926,B
13277.0,16.714285714285715,19.285714285714285,4,64.6,4.463392687148381,68.48257957512826,319.94754343929253,D
13280.0,30.571428571428573,48.285714285714285,3,271.62,1.7536942401595244,289.478955312271,531.8423258679,C
13282.0,28.857142857142858,31.714285714285715,3,377.38000000000005,2.6964339460234648,401.67763145552686,1134.234451750354,B
13283.0,17.857142857142858,26.714285714285715,2,46.83,2.3101095137562044,53.28714239525289,128.88507110655672,D
13285.0,38.0,41.57142857142857,4,677.2800000000001,2.6436132040767437,708.7181835101704,1962.5921586293466,A
13292.0,35.0,40.714285714285715,2,289.46999999999997,1.7825851229529595,318.7807160413477,595.2127465293937,C
13294.0,8.428571428571429,35.857142857142854,2,436.87,0.9121531258164397,480.0639041201245,458.6087623220857,D
13297.0,8.428571428571429,9.714285714285714,4,522.4625,6.405178463949729,546.9376853509136,3664.757613951514,A
13301.0,26.857142857142858,41.857142857142854,4,154.5225,2.330341672529001,162.44939111597967,396.5510408269259,D
13305.0,52.57142857142857,53.42857142857143,10,200.08599999999996,4.358682288733974,203.9715992415022,931.5448397464259,C
13308.0,25.714285714285715,29.142857142857142,3,461.83666666666664,2.8505217193563674,491.27602585295716,1466.3879955385169,B
13309.0,43.0,44.285714285714285,5,291.358,2.957070017335509,302.5224858052425,937.1512271189679,C
13310.0,42.285714285714285,46.42857142857143,3,377.3433333333334,2.0252328297720985,401.63873251964765,852.1315173422054,C
13311.0,20.714285714285715,21.571428571428573,2,299.285,2.8201294786267797,329.52016306301124,972.7614405752091,B
13313.0,45.285714285714285,48.714285714285715,5,311.06399999999996,2.727905821798782,322.9311950003569,922.928575371807,C
13314.0,10.285714285714286,10.714285714285714,3,258.6466666666667,5.153876241177846,275.71580454482427,1486.5966247569636,B
13316.0,31.0,36.42857142857143,4,1494.4325000000001,2.885439225827449,1562.622545239833,4722.471606977963,A
13317.0,41.714285714285715,51.42857142857143,6,378.94666666666666,2.878662759565412,390.7828771248914,1178.638385980149,B
13318.0,5.142857142857143,5.428571428571429,3,213.5866666666667,6.669561327731811,227.9125486161641,1589.5167507692295,B
13319.0,51.42857142857143,52.42857142857143,26,417.1365384615384,10.281302161416669,420.06184247934493,4525.273577926731,A
13320.0,19.285714285714285,30.714285714285715,4,387.17499999999995,2.9629629057565743,405.56555917189365,1258.3981125506525,B
13321.0,2.0,12.428571428571429,2,283.68,2.9185427121371554,312.44537235765637,954.0562970946755,C
13323.0,11.571428571428571,12.142857142857142,5,157.57,6.77436552094339,163.96365165341183,1162.19192302734,B
13324.0,46.285714285714285,51.714285714285715,10,712.1949999999999,4.393464269900782,725.0514657994655,3337.661694383968,A
13327.0,46.57142857142857,52.285714285714285,8,453.47125,3.6354410606685033,463.9223617585964,1767.1320242370407,A
13329.0,47.857142857142854,52.57142857142857,2,394.5,1.4716569869771452,433.7031939512115,668.705352645915,C
13330.0,31.857142857142858,45.285714285714285,3,380.31,1.9379535296574117,404.7860100589661,821.778414748172,C
